Datum,Name Haltestelle,Kundengewichtete Ankunftspünktlichkeit,Kundengewichtete Ankunftspünktlichkeit Fernverkehr,Kundengewichtete Ankunftspünktlichkeit Regionalverkehr,Kundengewichtete Anschlüsse,key
2018-12-04,Aarau,79.8975763456,76.6913749146,87.5298098189,96.6045827357,2018-12-04 00:00:00-AA
2018-12-03,Aarau,80.6280724811,76.2828441618,91.0260445383,97.1467806312,2018-12-03 00:00:00-AA
2018-12-02,Aarau,88.2151642853,86.1191471253,96.1496083584,97.8367641118,2018-12-02 00:00:00-AA
2018-12-01,Aarau,95.5744532713,94.6050450928,99.2544074156,99.9290393564,2018-12-01 00:00:00-AA
2018-11-30,Aarau,73.3545751625,69.2740128741,83.2852072842,92.6700120101,2018-11-30 00:00:00-AA
2018-11-29,Aarau,82.1186248399,82.6245892735,80.9095035945,96.5677061043,2018-11-29 00:00:00-AA
2018-11-28,Aarau,81.8156935269,79.1558529363,88.152287623,94.7140676807,2018-11-28 00:00:00-AA
2018-11-27,Aarau,77.2593618272,75.0223764637,82.5885790357,94.1851543176,2018-11-27 00:00:00-AA
2018-11-26,Aarau,77.9553262245,74.3227570961,86.7722742493,97.3870040299,2018-11-26 00:00:00-AA
2018-11-25,Aarau,93.4727239223,91.9139270607,99.4391723008,99.6115258832,2018-11-25 00:00:00-AA
2018-11-24,Aarau,93.8099406226,92.4848609746,98.8488330227,98.9577696619,2018-11-24 00:00:00-AA
2018-11-23,Aarau,59.863924665,51.639358436,79.4000064422,84.1715541994,2018-11-23 00:00:00-AA
2018-11-22,Aarau,89.9159683511,88.3164013553,93.6416792854,96.7407687476,2018-11-22 00:00:00-AA
2018-11-21,Aarau,78.875765559,75.2762377804,87.3981090752,96.8560010073,2018-11-21 00:00:00-AA
2018-11-20,Aarau,85.6085106316,81.6374830409,95.0687730532,95.983991594,2018-11-20 00:00:00-AA
2018-11-19,Aarau,83.3354585094,79.1560601737,93.331348063,96.0613762181,2018-11-19 00:00:00-AA
2018-11-18,Aarau,97.1258711449,96.6450012797,98.9664478733,98.7336468891,2018-11-18 00:00:00-AA
2018-11-17,Aarau,94.6744037444,94.2182469571,96.4060128822,98.8312794989,2018-11-17 00:00:00-AA
2018-11-16,Aarau,83.1210838288,80.6724649742,88.9521898238,97.7880846355,2018-11-16 00:00:00-AA
2018-11-15,Aarau,88.2950667238,85.7503119602,94.3159036891,98.0431254612,2018-11-15 00:00:00-AA
2018-11-14,Aarau,81.5879598212,79.3160581683,86.9871538972,95.1042962061,2018-11-14 00:00:00-AA
2018-11-13,Aarau,70.6389596226,63.7181846048,87.1264672847,90.3930581231,2018-11-13 00:00:00-AA
2018-11-12,Aarau,81.1806560183,80.2980170559,83.2928916091,96.0322688403,2018-11-12 00:00:00-AA
2018-11-11,Aarau,93.6576211088,92.0009210989,97.8756071837,98.8088319662,2018-11-11 00:00:00-AA
2018-11-10,Aarau,92.3106180132,90.642622178,96.5997280001,95.5950527386,2018-11-10 00:00:00-AA
2018-11-09,Aarau,85.2451732156,81.8326286724,93.3717580892,96.3543196285,2018-11-09 00:00:00-AA
2018-11-08,Aarau,82.0199533101,79.1510720663,88.8545493443,96.912125166,2018-11-08 00:00:00-AA
2018-11-07,Aarau,79.8473188165,75.7032600036,89.8208907253,95.3852082845,2018-11-07 00:00:00-AA
2018-11-06,Aarau,83.5642376634,79.8168232849,92.4345750049,96.4602886091,2018-11-06 00:00:00-AA
2018-11-05,Aarau,74.5998030586,70.328271751,84.7714310886,93.2948752555,2018-11-05 00:00:00-AA
2018-11-04,Aarau,78.024340321,75.3245784926,89.0130088875,97.3696942069,2018-11-04 00:00:00-AA
2018-11-03,Aarau,88.9496904922,88.9531301306,88.935873487,96.969983055,2018-11-03 00:00:00-AA
2018-11-02,Aarau,87.0753968833,82.96935269,96.8472223962,97.5657007063,2018-11-02 00:00:00-AA
2018-11-01,Aarau,76.6839834311,71.9132136861,88.1255633016,95.5626939564,2018-11-01 00:00:00-AA
2018-10-31,Aarau,82.8240144991,79.8602986363,89.932960075,96.1635262123,2018-10-31 00:00:00-AA
2018-10-30,Aarau,85.6455034137,82.4699298543,93.0985108331,95.5346659703,2018-10-30 00:00:00-AA
2018-10-29,Aarau,75.9640741029,72.359113058,84.4959085699,93.8308879911,2018-10-29 00:00:00-AA
2018-10-28,Aarau,85.4022297215,83.8678610575,91.0610879135,97.8203757493,2018-10-28 00:00:00-AA
2018-10-27,Aarau,67.0849489016,63.1732450504,81.1068223093,91.71569953,2018-10-27 00:00:00-AA
2018-10-26,Aarau,79.7207689744,77.3374433379,85.4441195177,96.3948284234,2018-10-26 00:00:00-AA
2018-10-25,Aarau,79.5093847815,75.6083039569,88.8030115534,95.2023194765,2018-10-25 00:00:00-AA
2018-10-24,Aarau,80.8659309814,77.842181409,88.237558908,96.7737294889,2018-10-24 00:00:00-AA
2018-10-23,Aarau,91.3471413957,89.7880218011,95.0614647477,98.4642515407,2018-10-23 00:00:00-AA
2018-10-22,Aarau,92.8506084131,92.9441075642,92.6261252478,97.5584051419,2018-10-22 00:00:00-AA
2018-10-21,Aarau,81.6902707216,78.6811496807,93.1396336351,96.7911249354,2018-10-21 00:00:00-AA
2018-10-20,Aarau,91.7002178218,90.189039611,97.3774332008,98.8959204979,2018-10-20 00:00:00-AA
2018-10-19,Aarau,87.7035241345,85.1920679408,93.684270072,97.0093662126,2018-10-19 00:00:00-AA
2018-10-18,Aarau,89.1706720337,86.8883364859,94.6615212589,97.1639520322,2018-10-18 00:00:00-AA
2018-10-17,Aarau,92.0060104496,89.418877329,98.2133376006,97.7847207409,2018-10-17 00:00:00-AA
2018-10-16,Aarau,93.8681263594,92.2279627191,97.7755226435,98.5752265925,2018-10-16 00:00:00-AA
2018-10-15,Aarau,89.0843979015,85.7679922115,97.0483774249,97.6095171155,2018-10-15 00:00:00-AA
2018-10-14,Aarau,90.7348952472,88.9278778537,97.3516799698,99.8496428803,2018-10-14 00:00:00-AA
2018-10-13,Aarau,90.6646138657,88.7779921947,97.3282905848,97.5295126607,2018-10-13 00:00:00-AA
2018-10-12,Aarau,82.7011715592,77.8281585311,94.1355747427,93.0157646661,2018-10-12 00:00:00-AA
2018-10-11,Aarau,92.8636577117,90.5853377588,98.2394576744,97.2843635511,2018-10-11 00:00:00-AA
2018-10-10,Aarau,97.4564928626,96.521303517,99.6844140799,98.6772566383,2018-10-10 00:00:00-AA
2018-10-09,Aarau,80.1299596206,77.4907237177,86.4174667363,93.0232870856,2018-10-09 00:00:00-AA
2018-10-08,Aarau,86.9921869342,84.4004906623,93.1703462984,95.7560212447,2018-10-08 00:00:00-AA
2018-10-07,Aarau,93.3832122618,91.8147120455,99.3028373112,99.7194522037,2018-10-07 00:00:00-AA
2018-10-06,Aarau,93.5200894134,92.8282257086,96.1103798698,98.3802975676,2018-10-06 00:00:00-AA
2018-10-05,Aarau,87.6087476878,84.7684225362,94.3660784502,97.6102082536,2018-10-05 00:00:00-AA
2018-10-04,Aarau,93.1165960897,91.0107733012,98.1046356844,97.2733455759,2018-10-04 00:00:00-AA
2018-10-03,Aarau,89.6980671119,85.4812915028,99.6062391884,97.7790528447,2018-10-03 00:00:00-AA
2018-10-02,Aarau,90.0555315196,87.4034388411,96.2371245493,97.0687007236,2018-10-02 00:00:00-AA
2018-10-01,Aarau,88.9014623985,85.9251523928,95.9090039388,95.4221626644,2018-10-01 00:00:00-AA
2018-09-30,Aarau,93.241441241,92.7863803125,94.952443526,98.4985955062,2018-09-30 00:00:00-AA
2018-09-29,Aarau,82.8040079558,80.272463151,92.2489335001,96.7992536327,2018-09-29 00:00:00-AA
2018-09-28,Aarau,80.7011019733,76.1276268849,91.4688804496,95.340809926,2018-09-28 00:00:00-AA
2018-09-27,Aarau,83.1186921796,77.2715999864,96.9686360277,95.635672059,2018-09-27 00:00:00-AA
2018-09-26,Aarau,86.1062525338,83.5252591126,92.2864363949,94.2386367165,2018-09-26 00:00:00-AA
2018-09-25,Aarau,85.5981261923,81.7281260522,94.6628490286,97.6213930163,2018-09-25 00:00:00-AA
2018-09-24,Aarau,89.4959975275,86.8604424449,95.7731449875,98.652095458,2018-09-24 00:00:00-AA
2018-09-23,Aarau,93.021516741,91.4209373754,99.0270054748,99.4137520745,2018-09-23 00:00:00-AA
2018-09-22,Aarau,94.388295289,93.2367213511,98.6846956851,99.0820055919,2018-09-22 00:00:00-AA
2018-09-21,Aarau,70.1995303295,64.6709297061,83.9792261049,89.0501017916,2018-09-21 00:00:00-AA
2018-09-20,Aarau,90.9904121653,88.3169321603,97.3594997247,98.1647475046,2018-09-20 00:00:00-AA
2018-09-19,Aarau,92.3820445352,91.7863935961,93.8010762761,98.5542023037,2018-09-19 00:00:00-AA
2018-09-18,Aarau,83.0864571844,78.7179551986,93.2247831664,97.1558783453,2018-09-18 00:00:00-AA
2018-09-17,Aarau,89.9678038798,88.0165958829,94.6603781084,96.2733644699,2018-09-17 00:00:00-AA
2018-09-16,Aarau,94.0084864899,93.5205875781,95.8989490633,99.6643122403,2018-09-16 00:00:00-AA
2018-09-15,Aarau,91.8227887836,90.2805295272,97.6773333071,97.5039504604,2018-09-15 00:00:00-AA
2018-09-14,Aarau,77.8311904108,72.9601659301,89.4610690463,92.4832473785,2018-09-14 00:00:00-AA
2018-09-13,Aarau,87.9144321281,86.7983923846,90.5731970458,95.1366014414,2018-09-13 00:00:00-AA
2018-09-12,Aarau,82.9498880377,78.7680467855,93.2834177321,93.0308719448,2018-09-12 00:00:00-AA
2018-09-11,Aarau,94.2135019,92.3836119106,98.5728872496,98.5277328979,2018-09-11 00:00:00-AA
2018-09-10,Aarau,89.6757129095,87.1980238934,95.63026205,96.6469191764,2018-09-10 00:00:00-AA
2018-09-09,Aarau,91.9443637806,91.2369662063,94.6233960274,98.3474037175,2018-09-09 00:00:00-AA
2018-09-08,Aarau,94.7403351298,94.2377162736,96.6278470542,97.7411870645,2018-09-08 00:00:00-AA
2018-09-07,Aarau,95.0754836295,94.3093764548,96.908869833,98.4225580551,2018-09-07 00:00:00-AA
2018-09-06,Aarau,79.2391248114,73.0612006974,94.1241409052,94.6357223774,2018-09-06 00:00:00-AA
2018-09-05,Aarau,91.2169450622,89.7450441671,94.7356428674,97.2498280425,2018-09-05 00:00:00-AA
2018-09-04,Aarau,89.2682563283,87.0715185832,94.4065780411,98.1824291237,2018-09-04 00:00:00-AA
2018-09-03,Aarau,95.4215085278,94.3841385576,97.8913637194,98.8124415497,2018-09-03 00:00:00-AA
2018-09-02,Aarau,90.3327707556,89.2212110516,94.5264416846,97.7606918,2018-09-02 00:00:00-AA
2018-09-01,Aarau,92.2991588934,90.9352393557,97.4588362213,99.0171033144,2018-09-01 00:00:00-AA
2018-08-31,Aarau,84.2764541445,81.3934351744,91.2462554332,97.1373033825,2018-08-31 00:00:00-AA
2018-08-30,Aarau,85.6084741408,82.1046430572,93.9171549469,92.7111141547,2018-08-30 00:00:00-AA
2018-08-29,Aarau,85.1273678589,82.206000199,92.087003384,97.5082822212,2018-08-29 00:00:00-AA
2018-08-28,Aarau,76.6991872224,71.541998708,89.4376823871,88.9833034443,2018-08-28 00:00:00-AA
2018-08-27,Aarau,95.3395400403,94.6899415948,96.8776905369,98.4966709179,2018-08-27 00:00:00-AA
2018-08-26,Aarau,92.3313519854,91.1813943108,96.6944124091,98.8798460327,2018-08-26 00:00:00-AA
2018-08-25,Aarau,93.5732041555,92.9057318958,96.0797990308,98.0596708377,2018-08-25 00:00:00-AA
2018-08-24,Aarau,90.1590849558,90.3176633953,89.7814485233,98.7052210189,2018-08-24 00:00:00-AA
2018-08-23,Aarau,89.1184316352,86.0662021414,96.4722767442,98.4572346875,2018-08-23 00:00:00-AA
2018-08-22,Aarau,88.9226042279,86.2349827893,95.3428847211,96.4685835269,2018-08-22 00:00:00-AA
2018-08-21,Aarau,73.8159611216,69.6521606305,83.7354704717,95.6637357832,2018-08-21 00:00:00-AA
2018-08-20,Aarau,71.2848678416,66.7879461518,81.8073349747,90.5856362206,2018-08-20 00:00:00-AA
2018-08-19,Aarau,94.5368317169,94.0306356468,96.4958585794,98.7959034345,2018-08-19 00:00:00-AA
2018-08-18,Aarau,99.5174418057,99.3899170018,100,99.6419884908,2018-08-18 00:00:00-AA
2018-08-17,Aarau,86.2082406158,83.7661208539,92.0201527803,96.4604502737,2018-08-17 00:00:00-AA
2018-08-16,Aarau,93.4439109883,91.8429044344,97.2434590191,98.9321326271,2018-08-16 00:00:00-AA
2018-08-15,Aarau,95.0974280132,93.4241271684,99.0981925028,99.0418111241,2018-08-15 00:00:00-AA
2018-08-14,Aarau,83.0826722407,78.1395713055,94.8137606471,96.3774983785,2018-08-14 00:00:00-AA
2018-08-13,Aarau,96.1745530683,96.3086249697,95.854779864,98.6252553252,2018-08-13 00:00:00-AA
2018-08-12,Aarau,95.0523079393,93.6702812759,100,99.3372891689,2018-08-12 00:00:00-AA
2018-08-11,Aarau,92.3007173652,90.8278012568,97.3913833152,98.9040904513,2018-08-11 00:00:00-AA
2018-08-10,Aarau,94.1230530674,93.6460421612,95.1619963561,98.6671532796,2018-08-10 00:00:00-AA
2018-08-09,Aarau,89.0738359364,87.9435978197,91.5358622348,96.7192750159,2018-08-09 00:00:00-AA
2018-08-08,Aarau,90.9939055808,87.7423407276,98.0768716048,96.6487104228,2018-08-08 00:00:00-AA
2018-08-07,Aarau,81.6728809428,80.146308111,85.0400269249,95.5843586351,2018-08-07 00:00:00-AA
2018-08-06,Aarau,91.4006886648,90.2255792934,93.9776275523,97.2000955518,2018-08-06 00:00:00-AA
2018-08-05,Aarau,94.5488163674,93.2657298823,99.0968878752,99.5215994891,2018-08-05 00:00:00-AA
2018-08-04,Aarau,94.6291416432,93.8057895904,97.5182472967,99.2043916894,2018-08-04 00:00:00-AA
2018-08-03,Aarau,89.3274406692,88.2800078998,91.6087789614,96.4356395519,2018-08-03 00:00:00-AA
2018-08-02,Aarau,93.4237391133,92.8146218876,94.7518800649,98.3985549259,2018-08-02 00:00:00-AA
2018-08-01,Aarau,92.5119399138,90.9680736094,97.8669689883,97.6635295543,2018-08-01 00:00:00-AA
2018-07-31,Aarau,90.3547645081,87.3598335049,96.8048278097,96.4638299825,2018-07-31 00:00:00-AA
2018-07-30,Aarau,86.5912558953,82.411347882,95.6961731308,92.909975393,2018-07-30 00:00:00-AA
2018-07-29,Aarau,96.3884328844,95.5026912628,99.5140922362,99.2281221622,2018-07-29 00:00:00-AA
2018-07-28,Aarau,95.103900487,94.3048879145,97.9522795091,99.1004476815,2018-07-28 00:00:00-AA
2018-07-27,Aarau,88.6785660845,86.7028620943,92.9362762573,96.0786533767,2018-07-27 00:00:00-AA
2018-07-26,Aarau,95.4887764104,94.4975988578,97.6478835622,99.6096837721,2018-07-26 00:00:00-AA
2018-07-25,Aarau,86.4129117416,86.1399787301,87.0200542627,98.6968326848,2018-07-25 00:00:00-AA
2018-07-24,Aarau,88.2419534775,86.7274280956,91.5410824531,96.182332108,2018-07-24 00:00:00-AA
2018-07-23,Aarau,91.8886248458,89.2757016653,97.6114109443,97.9919620168,2018-07-23 00:00:00-AA
2018-07-22,Aarau,97.6379948011,97.2232311758,99.0968878752,98.9560712319,2018-07-22 00:00:00-AA
2018-07-21,Aarau,93.7448898091,92.9951465249,96.3757055749,98.8451545193,2018-07-21 00:00:00-AA
2018-07-20,Aarau,89.545076611,88.0522447651,92.7965067299,97.9618408037,2018-07-20 00:00:00-AA
2018-07-19,Aarau,88.311861825,85.39992429,94.6550090651,97.1962361156,2018-07-19 00:00:00-AA
2018-07-18,Aarau,89.5376021204,87.2528315422,94.5145757035,98.5440998426,2018-07-18 00:00:00-AA
2018-07-17,Aarau,97.7048680399,97.228377433,98.7428195898,99.2635308726,2018-07-17 00:00:00-AA
2018-07-16,Aarau,96.0556281341,95.1761817591,98.0166040166,98.9554179683,2018-07-16 00:00:00-AA
2018-07-15,Aarau,96.5610919489,96.0045253753,98.5339165441,99.8311614786,2018-07-15 00:00:00-AA
2018-07-14,Aarau,92.7230396977,91.3747022801,97.4542955958,97.7956252617,2018-07-14 00:00:00-AA
2018-07-13,Aarau,95.2559474176,93.5656500457,98.9374630549,98.9631699746,2018-07-13 00:00:00-AA
2018-07-12,Aarau,91.337701754,89.8242514491,94.6344888619,98.6227260223,2018-07-12 00:00:00-AA
2018-07-11,Aarau,92.9952006544,91.2248400819,96.7988862522,98.0687296634,2018-07-11 00:00:00-AA
2018-07-10,Aarau,96.1111873404,95.3504347364,97.7796223721,99.3450830591,2018-07-10 00:00:00-AA
2018-07-09,Aarau,94.2387871452,92.9668970068,97.0279599983,98.3529687984,2018-07-09 00:00:00-AA
2018-07-08,Aarau,95.5076324401,95.0611693708,97.0901804509,99.6468992243,2018-07-08 00:00:00-AA
2018-07-07,Aarau,97.9208148271,97.7749125656,98.426645922,99.4750984633,2018-07-07 00:00:00-AA
2018-07-06,Aarau,88.0833562435,86.3681397464,91.8396653884,97.0002813116,2018-07-06 00:00:00-AA
2018-07-05,Aarau,90.9599168501,88.2321542645,96.9535095139,98.8557626932,2018-07-05 00:00:00-AA
2018-07-04,Aarau,95.5841259014,95.9068407876,94.877276466,98.452566564,2018-07-04 00:00:00-AA
2018-07-03,Aarau,90.6850501047,88.637025079,95.0718672189,98.3804199213,2018-07-03 00:00:00-AA
2018-07-02,Aarau,86.9306348283,83.5654713041,94.3503131604,97.4012479295,2018-07-02 00:00:00-AA
2018-07-01,Aarau,96.9555735117,96.2574849397,99.4391723008,99.3940085647,2018-07-01 00:00:00-AA
2018-06-30,Aarau,95.9390832181,94.8173293695,99.8803572542,98.8945777278,2018-06-30 00:00:00-AA
2018-06-29,Aarau,91.6553968063,90.2698596417,94.9548952364,95.0729759341,2018-06-29 00:00:00-AA
2018-06-28,Aarau,95.9872984594,95.0368513445,98.2515685807,97.6301740906,2018-06-28 00:00:00-AA
2018-06-27,Aarau,90.6404457606,87.7950125486,97.419181056,98.6753401352,2018-06-27 00:00:00-AA
2018-06-26,Aarau,88.3468432701,84.5355906689,97.4264703789,98.7222648321,2018-06-26 00:00:00-AA
2018-06-25,Aarau,95.2307800615,93.5144129534,99.3423849428,99.7727375006,2018-06-25 00:00:00-AA
2018-06-24,Aarau,92.8606419549,91.2445761923,99.0270054748,99.7007056863,2018-06-24 00:00:00-AA
2018-06-23,Aarau,93.1249937088,92.0756835485,97.037105116,96.6370160138,2018-06-23 00:00:00-AA
2018-06-22,Aarau,90.3127289102,88.4338830327,94.8047346909,99.4777687321,2018-06-22 00:00:00-AA
2018-06-21,Aarau,83.3663673513,81.5676982748,87.6513744645,99.4426973901,2018-06-21 00:00:00-AA
2018-06-20,Aarau,82.1655033712,80.1565300827,86.9331619576,95.3785077268,2018-06-20 00:00:00-AA
2018-06-19,Aarau,91.5322707836,90.0866801011,94.9496761472,98.4902603079,2018-06-19 00:00:00-AA
2018-06-18,Aarau,84.237862101,83.6849228146,85.5624434557,97.2825481803,2018-06-18 00:00:00-AA
2018-06-17,Aarau,90.0583264194,88.4677116953,97.4047938415,99.2273781432,2018-06-17 00:00:00-AA
2018-06-16,Aarau,91.469870963,90.3098562233,96.4735033574,97.6319072995,2018-06-16 00:00:00-AA
2018-06-15,Aarau,85.1921083631,83.3742514091,89.577236031,96.8703980849,2018-06-15 00:00:00-AA
2018-06-14,Aarau,88.8570470584,85.4421122224,96.9459661589,95.4997892833,2018-06-14 00:00:00-AA
2018-06-13,Aarau,79.4019994296,75.1691918752,89.4110827558,89.9242135534,2018-06-13 00:00:00-AA
2018-06-12,Aarau,84.6683784453,82.5027637825,89.7980464041,94.381700683,2018-06-12 00:00:00-AA
2018-06-11,Aarau,86.1156972133,82.7697115423,94.0455663375,92.0712886179,2018-06-11 00:00:00-AA
2018-06-10,Aarau,99.3862692089,99.2242682195,100,99.8696429389,2018-06-10 00:00:00-AA
2018-06-09,Aarau,88.5541080251,86.560595012,96.121649374,97.9900223062,2018-06-09 00:00:00-AA
2018-06-08,Aarau,88.8927258945,87.0364303342,93.3141847492,99.6904813657,2018-06-08 00:00:00-AA
2018-06-07,Aarau,87.0341927565,84.4127715609,93.2435247051,99.204048259,2018-06-07 00:00:00-AA
2018-06-06,Aarau,95.6990871497,95.4010113777,96.4051359974,97.8519197971,2018-06-06 00:00:00-AA
2018-06-05,Aarau,94.8581543395,93.5673763368,97.9156061921,99.6941854319,2018-06-05 00:00:00-AA
2018-06-04,Aarau,93.9083954583,92.0813935276,98.259797789,98.3571588884,2018-06-04 00:00:00-AA
2018-06-03,Aarau,97.6267201621,97.2955322248,98.8719672968,99.4928093601,2018-06-03 00:00:00-AA
2018-06-02,Aarau,97.1425064279,96.6392115496,99.050169819,99.6850585503,2018-06-02 00:00:00-AA
2018-06-01,Aarau,95.0819003067,94.3036052496,96.9353210485,99.2594730319,2018-06-01 00:00:00-AA
2018-05-31,Aarau,87.5025956903,86.5537154252,89.7631330725,98.1558208131,2018-05-31 00:00:00-AA
2018-05-30,Aarau,89.418394751,87.3199534311,94.4175555749,99.2560706766,2018-05-30 00:00:00-AA
2018-05-29,Aarau,87.0355532914,84.1419027288,93.9009248139,98.3651808032,2018-05-29 00:00:00-AA
2018-05-28,Aarau,79.1619932825,75.9671139216,86.8332130478,94.7855997275,2018-05-28 00:00:00-AA
2018-05-27,Aarau,95.9667304083,95.5495976669,97.4746968252,99.9875331446,2018-05-27 00:00:00-AA
2018-05-26,Aarau,87.732109941,87.2325131965,89.7509455171,98.8235399282,2018-05-26 00:00:00-AA
2018-05-25,Aarau,96.3531738775,95.5563193893,98.1823113087,99.6635487492,2018-05-25 00:00:00-AA
2018-05-24,Aarau,92.7280935522,90.4619969837,98.1266629954,97.3471849683,2018-05-24 00:00:00-AA
2018-05-23,Aarau,95.8405415099,94.1138237767,99.9324854979,97.5126080189,2018-05-23 00:00:00-AA
2018-05-22,Aarau,90.0991308863,88.5114575251,93.8794272799,99.2285341664,2018-05-22 00:00:00-AA
2018-05-21,Aarau,97.9341689769,97.7368768603,98.6813659592,99.3674790954,2018-05-21 00:00:00-AA
2018-05-20,Aarau,98.102289758,97.7517799743,99.4391723008,100,2018-05-20 00:00:00-AA
2018-05-19,Aarau,96.1130320857,95.7924606068,97.3299481056,99.9994510637,2018-05-19 00:00:00-AA
2018-05-18,Aarau,97.1745433019,96.3178097638,99.2134523472,98.6751117664,2018-05-18 00:00:00-AA
2018-05-17,Aarau,84.4296670486,84.0995087925,85.2265050933,98.9815104922,2018-05-17 00:00:00-AA
2018-05-16,Aarau,87.1147570353,84.7602646632,92.6885054022,98.8452535511,2018-05-16 00:00:00-AA
2018-05-15,Aarau,83.247241036,81.0589935432,88.4404436692,98.2123741885,2018-05-15 00:00:00-AA
2018-05-14,Aarau,87.7279539039,84.1180884309,96.3206321611,98.3253996943,2018-05-14 00:00:00-AA
2018-05-13,Aarau,96.7180139975,96.6463704039,96.9534167349,100,2018-05-13 00:00:00-AA
2018-05-12,Aarau,95.6751686404,95.334966479,96.7801566229,99.6983102863,2018-05-12 00:00:00-AA
2018-05-11,Aarau,93.4582661353,90.8247972962,99.7643676536,98.9798365484,2018-05-11 00:00:00-AA
2018-05-10,Aarau,95.4415982314,94.758309065,98.0417851714,99.5827354787,2018-05-10 00:00:00-AA
2018-05-09,Aarau,90.637352324,88.7142435945,95.2217165596,98.4040431744,2018-05-09 00:00:00-AA
2018-05-08,Aarau,91.6622946823,90.6616222113,94.0462177241,98.3240031068,2018-05-08 00:00:00-AA
2018-05-07,Aarau,87.2555378298,84.4129620768,94.0650066708,99.5310572601,2018-05-07 00:00:00-AA
2018-05-06,Aarau,94.0397176957,92.7430532231,98.3223936651,99.9351660062,2018-05-06 00:00:00-AA
2018-05-05,Aarau,93.4191026354,92.4674458551,96.518215567,100,2018-05-05 00:00:00-AA
2018-05-04,Aarau,95.2747333653,94.8377366672,96.3193426867,98.6551231064,2018-05-04 00:00:00-AA
2018-05-03,Aarau,87.9111657675,86.3014528187,91.7460187294,96.6397060765,2018-05-03 00:00:00-AA
2018-05-02,Aarau,93.0306040753,90.7432715031,98.4894242009,99.0705229569,2018-05-02 00:00:00-AA
2018-05-01,Aarau,92.3675321654,91.3403709279,94.8078570549,99.077457222,2018-05-01 00:00:00-AA
2018-04-30,Aarau,91.7283412277,90.1228747257,95.5742806399,98.691091456,2018-04-30 00:00:00-AA
2018-04-29,Aarau,95.739479536,94.5282824772,99.7398702674,98.8002943284,2018-04-29 00:00:00-AA
2018-04-28,Aarau,92.8248937294,92.30657338,94.4993878362,99.4894529625,2018-04-28 00:00:00-AA
2018-04-27,Aarau,87.4300342981,86.0267723339,90.8224701952,98.5999061215,2018-04-27 00:00:00-AA
2018-04-26,Aarau,86.5905021124,84.0815116027,92.5949550417,98.1544288897,2018-04-26 00:00:00-AA
2018-04-25,Aarau,86.7971628235,83.1664371451,95.4467168529,99.4440831021,2018-04-25 00:00:00-AA
